dataset,leakage_category,duplicate_count,md5_hash,file_pairs
oral,TRAIN_VAL_LEAKAGE,2,f3089ed8a53e8f69ab409a9fcb52a15e,[train:CANCER 1] 498.jpeg <==> [validation:CANCER] 433.jpeg
oral,TRAIN_VAL_LEAKAGE,2,1edd2f1bb4cedc11db95d1c8a8b44b6d,[train:NON CANCER] 002.jpeg <==> [validation:NON CANCER 2] 002.jpeg
oral,TRAIN_VAL_LEAKAGE,2,12880810c54070600e72d7bc74176b92,[train:NON CANCER] 025.jpeg <==> [validation:NON CANCER 2] 034.jpeg
oral,TRAIN_VAL_LEAKAGE,2,e61f00ada6f3288091e6de0cf41183d0,[train:NON CANCER] 028.jpeg <==> [validation:NON CANCER 2] 040.jpeg
oral,TRAIN_VAL_LEAKAGE,2,22dbde6ab54c9d5344184ec57c0aeb9d,[train:NON CANCER] 034.jpeg <==> [validation:NON CANCER 2] 047.jpeg
oral,TRAIN_VAL_LEAKAGE,2,a9582af47826a533997e8889bbe7cdec,[train:NON CANCER] 057.jpeg <==> [validation:NON CANCER 2] 071.jpeg
oral,TRAIN_VAL_LEAKAGE,2,c7b1276023ec20de43eafb707f83c6e0,[train:NON CANCER] 071.jpeg <==> [validation:NON CANCER 2] 086.jpeg
oral,TRAIN_VAL_LEAKAGE,2,b2aee7a1a48882a170a4fd20c9892dd0,[train:NON CANCER] 080.jpeg <==> [validation:NON CANCER 2] 096.jpeg
oral,TRAIN_VAL_LEAKAGE,2,fd5757b22a441cb735ed7b4415abd20a,[train:NON CANCER] 088.jpeg <==> [validation:NON CANCER 2] 105.jpeg
oral,TRAIN_VAL_LEAKAGE,2,aee734e10c93ad2a6829cdc12a7c12f7,[train:NON CANCER] 094.jpeg <==> [validation:NON CANCER 2] 111.jpeg
oral,TRAIN_VAL_LEAKAGE,2,8e2b968dcc551d01fcf3144e71d06a47,[train:NON CANCER] 100.jpeg <==> [validation:NON CANCER 2] 115.jpeg
oral,TRAIN_VAL_LEAKAGE,2,4fae4b3587f55d8611f48e1afa262748,[train:NON CANCER] 102.jpeg <==> [validation:NON CANCER 2] 117.jpeg
oral,TRAIN_VAL_LEAKAGE,2,7568f790ceb9368d6ffa8c8ca59a3095,[train:NON CANCER] 128.jpeg <==> [validation:NON CANCER 2] 144.jpeg
oral,TRAIN_VAL_LEAKAGE,2,b1360e157a582b0586a45f86c6bc6f00,[train:NON CANCER] 130.jpeg <==> [validation:NON CANCER 2] 146.jpeg
oral,TRAIN_VAL_LEAKAGE,2,b4db2f235aae7b61174d43974b1f3c40,[train:NON CANCER] 154.jpeg <==> [validation:NON CANCER 2] 170.jpeg
oral,TRAIN_VAL_LEAKAGE,2,53ef106ad9b004d30c78532d13916259,[train:NON CANCER] 157.jpeg <==> [validation:NON CANCER 2] 173.jpeg
oral,TRAIN_VAL_LEAKAGE,2,db158e9da2142f160e5c5e2a4fe301e9,[train:NON CANCER] 171.jpeg <==> [validation:NON CANCER 2] 187.jpeg
oral,TRAIN_VAL_LEAKAGE,2,df9c9d1ab453cdb0e9ebfa7ba54bffea,[train:NON CANCER] 173.jpeg <==> [validation:NON CANCER 2] 189.jpeg
oral,TRAIN_VAL_LEAKAGE,2,c121773deeedc74be6a16fe91249c76b,[train:NON CANCER 2] 043.jpeg <==> [validation:NON CANCER] 031.jpeg
oral,TRAIN_VAL_LEAKAGE,2,ee824c6b6ff5b2cf56e4d539731736b7,[train:NON CANCER 2] 044.jpeg <==> [validation:NON CANCER] 032.jpeg
oral,TRAIN_VAL_LEAKAGE,2,9a7987204cb3c5fb3e97570e75342323,[train:NON CANCER 2] 048.jpeg <==> [validation:NON CANCER] 035.jpeg
oral,TRAIN_VAL_LEAKAGE,2,4a0f4b88bf83be932308d05ad3fa8425,[train:NON CANCER 2] 062.jpeg <==> [validation:NON CANCER] 048.jpeg
oral,TRAIN_VAL_LEAKAGE,2,0b95dfdfeba904bd4a0095db5ea1f1ec,[train:NON CANCER 2] 088.jpeg <==> [validation:NON CANCER] 073.jpeg
oral,TRAIN_VAL_LEAKAGE,2,78caad4f85141a6b20059f9f54b4f640,[train:NON CANCER 2] 110.jpeg <==> [validation:NON CANCER] 093.jpeg
oral,TRAIN_VAL_LEAKAGE,2,464926fb068cecc78cf7cc7b06229039,[train:NON CANCER 2] 134.jpeg <==> [validation:NON CANCER] 118.jpeg
oral,TRAIN_VAL_LEAKAGE,2,7f19d8fc0be6fb2b2c996eb8f761b363,[train:NON CANCER 2] 148.jpeg <==> [validation:NON CANCER] 132.jpeg
oral,TRAIN_VAL_LEAKAGE,2,d53aa30bee40d8364de72bf60be92e9b,[train:NON CANCER 2] 153.jpeg <==> [validation:NON CANCER] 137.jpeg
oral,TRAIN_VAL_LEAKAGE,2,45cd2ed5c6a263ad01c0ca223b0ddae9,[train:NON CANCER 2] 159.jpeg <==> [validation:NON CANCER] 143.jpeg
oral,TRAIN_VAL_LEAKAGE,2,c296df6812da57052bffa1077303663c,[train:NON CANCER 2] 178.jpeg <==> [validation:NON CANCER] 162.jpeg
oral,TRAIN_VAL_LEAKAGE,2,919ef927a62ecf2a14888c63836cb584,[train:NON CANCER 2] 184.jpeg <==> [validation:NON CANCER] 168.jpeg
oral,TRAIN_VAL_LEAKAGE,2,58393367e11881c75bba7daa1fd9db5d,[train:NON CANCER 2] 210.jpeg <==> [validation:NON CANCER] 194.jpeg
oral,TRAIN_VAL_LEAKAGE,2,90b357dd13f7da5162b17f387a6aec8c,[train:NON CANCER 2] 222.jpeg <==> [validation:NON CANCER] 205.jpeg
oral,VAL_TEST_LEAKAGE,2,b4eb15be575d66247dcbcf04aa70711f,[validation:CANCER] 195.jpeg <==> [test:CANCER 1] 215.jpeg
oral,VAL_TEST_LEAKAGE,2,990b5f61a82693e9cbe3c8487b7ae1c6,[validation:CANCER] 397.jpeg <==> [test:CANCER 1] 460.jpeg
oral,VAL_TEST_LEAKAGE,2,1eb48c25cc67535eb236e6ad77465df9,[validation:CANCER] 398.jpeg <==> [test:CANCER 1] 461.jpeg
oral,VAL_TEST_LEAKAGE,2,5e00a5d64ccd3e1eb55a929ff9d1de23,[validation:CANCER 1] 194.jpeg <==> [test:CANCER] 175.jpeg
oral,VAL_TEST_LEAKAGE,2,de67a7b594f07dc1a6c6ab823dbf5662,[validation:CANCER 1] 230.jpeg <==> [test:CANCER] 211.jpeg
oral,VAL_TEST_LEAKAGE,2,1e4ca3127cd9afcf6c2795fef6a85883,[validation:CANCER 1] 457.jpeg <==> [test:CANCER] 393.jpeg
oral,VAL_TEST_LEAKAGE,2,2275b2d33eedbd66beffc1c0271fb6e3,[validation:NON CANCER] 052.jpeg <==> [test:NON CANCER 2] 066.jpeg
oral,VAL_TEST_LEAKAGE,2,6a084792c46d0dfd56e6e4b4e7ddac4d,[validation:NON CANCER] 189.jpeg <==> [test:NON CANCER 2] 205.jpeg
oral,VAL_TEST_LEAKAGE,2,1ed6fbb2efa783b5dd3b3a1eb823f637,[validation:NON CANCER] 222.jpeg <==> [test:NON CANCER 2] 238.jpeg
oral,VAL_TEST_LEAKAGE,2,4daf960ba39a2932bad3a1e70c78d967,[validation:NON CANCER 2] 046.jpeg <==> [test:NON CANCER] 033.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,7e70e2838bede63d52126dc19ef708c5,[train:CANCER] 002.jpeg <==> [train:CANCER 1] 003.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,baac62f53085c53ab46aefb4dbbf71f3,[train:CANCER] 003.jpeg <==> [train:CANCER 1] 004.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,a1cffd774c78f4437f7df4ab4ba2265d,[train:CANCER] 004.jpeg <==> [train:CANCER 1] 005.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,93c8c5eb572ec3b8bf2136e90a49ec4b,[train:CANCER] 006.jpeg <==> [train:CANCER 1] 007.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,7dbdb49c0f74005fea7e338bd3b555d7,[train:CANCER] 008.jpeg <==> [train:CANCER 1] 009.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,f1fd104db9252f7a208db73c45d89400,[train:CANCER] 009.jpeg <==> [train:CANCER 1] 010.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,dc9013b973d7a22c46e98a4cd5702c36,[train:CANCER] 010.jpeg <==> [train:CANCER 1] 011.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,284d8efc23b7f9584d617865ce60f2df,[train:CANCER] 013.jpeg <==> [train:CANCER 1] 014.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,8f093c551dc200597ffee54f81aada5d,[train:CANCER] 014.jpeg <==> [train:CANCER 1] 015.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,389afa06cc913c6c0288a4dfb0b26e29,[train:CANCER] 015.jpeg <==> [train:CANCER 1] 016.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,0597ce8de38ff2645f45669094c9a9f9,[train:CANCER] 017.jpeg <==> [train:CANCER 1] 019.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,21ce3e03898be3df58948df92271c229,[train:CANCER] 018.jpeg <==> [train:CANCER 1] 020.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,029623869bb171e6d7c81c7a802f888b,[train:CANCER] 019.jpeg <==> [train:CANCER 1] 021.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,422f46da1a6da2ff72c995d34dc8dcef,[train:CANCER] 022.jpeg <==> [train:CANCER 1] 028.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,15b28dccc6631ad41861a075020f19b5,[train:CANCER] 023.jpeg <==> [train:CANCER 1] 031.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,c23eb2eee7e229605dc52352727c5e5a,[train:CANCER] 024.jpeg <==> [train:CANCER 1] 032.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,2eaa4c30f678b288a459a5a33b393c95,[train:CANCER] 025.jpeg <==> [train:CANCER 1] 033.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,2cbffc033d125a01419ea08b093efee2,[train:CANCER] 027.jpeg <==> [train:CANCER 1] 035.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,932f6233a72b0d18c0d0a62c873a515b,[train:CANCER] 028.jpeg <==> [train:CANCER 1] 036.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,2f1c944d615a2463e15742d0eda16b93,[train:CANCER] 029.jpeg <==> [train:CANCER 1] 037.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,c4dae698df305bd81fd5756f4608f9b8,[train:CANCER] 031.jpeg <==> [train:CANCER 1] 039.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,015824d3cda3634574c56b40a8925153,[train:CANCER] 032.jpeg <==> [train:CANCER 1] 040.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,b26a04726e692d10a4d84e46994ba94e,[train:CANCER] 034.jpeg <==> [train:CANCER 1] 043.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,00faf28779e8cd3efa4350c40a28b639,[train:CANCER] 036.jpeg <==> [train:CANCER 1] 045.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,a2d7715f305399e6b6e81d5a7eccb340,[train:CANCER] 038.jpeg <==> [train:CANCER 1] 049.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,d041ecf179aad2d14da37c63de879c48,[train:CANCER] 039.jpeg <==> [train:CANCER 1] 050.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,36685be30465b516867c5ed197c8d183,[train:CANCER] 040.jpeg <==> [train:CANCER 1] 051.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,d180e5cf1bb53f73fca1ecaf76e91ba8,[train:CANCER] 042.jpeg <==> [train:CANCER 1] 025.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,bfc167697eca461b8f98478263a8f6f2,[train:CANCER] 043.jpeg <==> [train:CANCER 1] 029.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,dfceb7c94e154ac730c626f826e7e0f5,[train:CANCER] 044.jpeg <==> [train:CANCER 1] 030.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,24e35fc131729b0dbbfd090d4b6dc7ab,[train:CANCER] 048.jpeg <==> [train:CANCER 1] 061.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,64686bec25a2f1591a096b92b7d03500,[train:CANCER] 053.jpeg <==> [train:CANCER 1] 069.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,6296e49ecd461224c1f84bb3e9de5914,[train:CANCER] 054.jpeg <==> [train:CANCER 1] 070.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,985c45e449d3501c44f76679ceded15f,[train:CANCER] 055.jpeg <==> [train:CANCER 1] 071.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,8dbe3a305de8f99991e85e53dbe12a87,[train:CANCER] 057.jpeg <==> [train:CANCER 1] 073.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,cf8ffc7b58a4589e361c69f2a329603c,[train:CANCER] 058.jpeg <==> [train:CANCER 1] 074.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,305170e49b00db2c1badeae0dedf3b50,[train:CANCER] 063.jpeg <==> [train:CANCER 1] 081.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,f9ec7591b2e471a8555b2969aecedc1d,[train:CANCER] 067.jpeg <==> [train:CANCER 1] 085.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,fe17de62e2e493064423f6457384de64,[train:CANCER] 068.jpeg <==> [train:CANCER 1] 086.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,35ae2e854647f7c42b9f1ff4a1674c3a,[train:CANCER] 072.jpeg <==> [train:CANCER 1] 090.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,323e60f18d27bb846f5f11c4f50f0146,[train:CANCER] 075.jpeg <==> [train:CANCER 1] 093.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,a53523482fedb01cc37d26e68acc2d11,[train:CANCER] 076.jpeg <==> [train:CANCER 1] 067.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,7a06c6fcce87d5dd29f7c2b4b561c4e4,[train:CANCER] 086.jpeg <==> [train:CANCER 1] 105.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,d2c860cbdb0e584cf90f31f85b813056,[train:CANCER] 087.jpeg <==> [train:CANCER 1] 106.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,5291144908aa96cb92b2dd96463754b9,[train:CANCER] 090.jpeg <==> [train:CANCER 1] 109.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,15da192f210e49bd1304af53044e22b6,[train:CANCER] 094.jpeg <==> [train:CANCER 1] 112.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,a0af72dba9e5e771521eb5717343e63b,[train:CANCER] 096.jpeg <==> [train:CANCER 1] 115.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,604c665dc4d6c47ff7c736e2fded68a9,[train:CANCER] 098.jpeg <==> [train:CANCER 1] 117.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,a49803dd166457283ad23925826b8ee1,[train:CANCER] 099.jpeg <==> [train:CANCER 1] 118.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,ea024fe86617fec4ff579dc3515807b1,[train:CANCER] 102.jpeg <==> [train:CANCER 1] 120.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,ea56a1304bb7c108bd6cfd2dfaad6549,[train:CANCER] 103.jpeg <==> [train:CANCER 1] 121.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,daceef712dc9264cba7bd7ed90283933,[train:CANCER] 105.jpeg <==> [train:CANCER 1] 123.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,a36409093ffc64586b56dcb5ca2cb025,[train:CANCER] 106.jpeg <==> [train:CANCER 1] 124.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,013c15493eb570ed597a3c29f0c73ee1,[train:CANCER] 111.jpeg <==> [train:CANCER 1] 129.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,d83f78a21767fae1e13e91694c1420f1,[train:CANCER] 113.jpeg <==> [train:CANCER 1] 131.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,ae12bf2d60f1eaf56ae6584c0e040b52,[train:CANCER] 115.jpeg <==> [train:CANCER 1] 133.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,65889758cea7b9b1c69ea148c5215932,[train:CANCER] 117.jpeg <==> [train:CANCER 1] 136.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,517e3d01a19ee667eb76e3520671ea6f,[train:CANCER] 118.jpeg <==> [train:CANCER 1] 137.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,f133b8507c4a8246604134e7bc0c612b,[train:CANCER] 119.jpeg <==> [train:CANCER 1] 138.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,d95cc311b842bdc1ed7b49cc21cfb39a,[train:CANCER] 123.jpeg <==> [train:CANCER 1] 145.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,51557e3e936bd42a813a9ccbbf70ce88,[train:CANCER] 124.jpeg <==> [train:CANCER 1] 146.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,7726c348a5f091bdf1b1a6efff70327a,[train:CANCER] 125.jpeg <==> [train:CANCER 1] 147.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,23fa78174e2ffb81cbe1ef0017c5a3b6,[train:CANCER] 127.jpeg <==> [train:CANCER 1] 149.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,9662eb67c254698d40fccc39ae417c59,[train:CANCER] 131.jpeg <==> [train:CANCER 1] 151.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,eeb00f61ce0c5612760b7b5f7d79629a,[train:CANCER] 133.jpeg <==> [train:CANCER 1] 153.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,afbcaf412b38dbb642037dc2f6c2cd62,[train:CANCER] 134.jpeg <==> [train:CANCER 1] 155.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,cd32e94e545413617eaabb2264fbbce2,[train:CANCER] 138.jpeg <==> [train:CANCER 1] 159.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,56c75925b456e92c7393da6ff18401c1,[train:CANCER] 140.jpeg <==> [train:CANCER 1] 160.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,b29bd4d7ec73f835956b2ee248fbcd70,[train:CANCER] 141.jpeg <==> [train:CANCER 1] 161.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,b3d993ccc7c47b3ae2610587b66fa22d,[train:CANCER] 142.jpeg <==> [train:CANCER 1] 163.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,137b4ae358a9f2b2bd39ebf3cab22b07,[train:CANCER] 144.jpeg <==> [train:CANCER 1] 165.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,d24f5f8a546a9495a9f50cfc808287b8,[train:CANCER] 145.jpeg <==> [train:CANCER 1] 166.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,ecc5093df40530af8e71eae8c8af4521,[train:CANCER] 146.jpeg <==> [train:CANCER 1] 167.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,e61128251cfc2877ffdc5e6e83f3b68e,[train:CANCER] 148.jpeg <==> [train:CANCER 1] 169.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,4dbafb5dfad03825b87045441270b613,[train:CANCER] 151.jpeg <==> [train:CANCER 1] 171.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,b04074b490f6da62865d43ccd9031147,[train:CANCER] 154.jpeg <==> [train:CANCER 1] 174.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,65c3b771bf30055503bf5f11bbea84c8,[train:CANCER] 156.jpeg <==> [train:CANCER 1] 176.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,683fc0d1710ff7746d54460d206696b0,[train:CANCER] 158.jpeg <==> [train:CANCER 1] 178.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,a9faf01ab12e91d643996e650cc396cc,[train:CANCER] 161.jpeg <==> [train:CANCER 1] 180.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,99e1a77e424a9455df536c57a0063c64,[train:CANCER] 162.jpeg <==> [train:CANCER 1] 181.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,5ab05f0acf764bf94b253c4a8d7472b1,[train:CANCER] 164.jpeg <==> [train:CANCER 1] 184.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,af0e77b6e8fcc4f5479e0879f0c6f925,[train:CANCER] 165.jpeg <==> [train:CANCER 1] 185.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,5b7aaa38340c5431807b39e1895e0010,[train:CANCER] 166.jpeg <==> [train:CANCER 1] 186.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,70d8bca804cb5f71710362d846219c79,[train:CANCER] 169.jpeg <==> [train:CANCER 1] 189.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,1a112bf6dc7228b3ca41cb31d4fa0b7c,[train:CANCER] 173.jpeg <==> [train:CANCER 1] 192.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,7f5ae2f426eb47e9d45f6b67c957e54c,[train:CANCER] 174.jpeg <==> [train:CANCER 1] 193.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,1cd67562d07cf6f76ce9864a1638bb5b,[train:CANCER] 176.jpeg <==> [train:CANCER 1] 195.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,c6a6de178173b7ca6e3ed54352769c67,[train:CANCER] 177.jpeg <==> [train:CANCER 1] 196.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,38b8b23e550bac83357d2031fe0ce3b3,[train:CANCER] 178.jpeg <==> [train:CANCER 1] 197.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,23265ac8d8b267bd5b4f973692665e1e,[train:CANCER] 179.jpeg <==> [train:CANCER 1] 198.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,14c62557dd2fbbd9d190efea5e765d48,[train:CANCER] 182.jpeg <==> [train:CANCER 1] 202.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,7577dcf027b87aa4ead9750037f0284d,[train:CANCER] 183.jpeg <==> [train:CANCER 1] 203.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,a8571afad0a78221d9c9083b180d418e,[train:CANCER] 185.jpeg <==> [train:CANCER 1] 206.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,d7b32901dd6a44b60461ee6ff2729ccc,[train:CANCER] 186.jpeg <==> [train:CANCER 1] 207.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,24846db78f594eb7c2d8f6a44a04fdb7,[train:CANCER] 188.jpeg <==> [train:CANCER 1] 209.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,4133d3889443d0e25b061883af3ba8b8,[train:CANCER] 191.jpeg <==> [train:CANCER 1] 211.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,9044557664c4c5066e9dadb5d6028c70,[train:CANCER] 192.jpeg <==> [train:CANCER 1] 212.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,f45d40dcd900a2e0ff658191097b087a,[train:CANCER] 193.jpeg <==> [train:CANCER 1] 213.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,dcc0b88b5f59595fb7d788ca21c60249,[train:CANCER] 196.jpeg <==> [train:CANCER 1] 216.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,df1bfdf8f888bd73dfa320dec97f53dd,[train:CANCER] 197.jpeg <==> [train:CANCER 1] 217.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,f3bbcd244d5122323399455a6cc21075,[train:CANCER] 199.jpeg <==> [train:CANCER 1] 219.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,0b6dfae67e5e686312001d6a40b9f0a6,[train:CANCER] 203.jpeg <==> [train:CANCER 1] 222.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,13d24de63f1d571e69098bb760123fc4,[train:CANCER] 204.jpeg <==> [train:CANCER 1] 223.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,89a3cd0087fed4ef51b3836a7fc30625,[train:CANCER] 207.jpeg <==> [train:CANCER 1] 227.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,103d0e5025ab12e7000f6d3a458319e7,[train:CANCER] 208.jpeg <==> [train:CANCER 1] 228.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,7144d805aaaa6819f621d200811ebf3a,[train:CANCER] 212.jpeg <==> [train:CANCER 1] 231.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,69d156a8320166b1e2e36ddf843e6bd3,[train:CANCER] 213.jpeg <==> [train:CANCER 1] 232.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,fd528d42b35e6bb3cd653c0bdd69e0c7,[train:CANCER] 214.jpeg <==> [train:CANCER 1] 233.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,4796c4a2374c9006842c0d2a91e82e59,[train:CANCER] 216.jpeg <==> [train:CANCER 1] 237.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,c3f238d0ba1a9f265f639e06d5ad5bf1,[train:CANCER] 219.jpeg <==> [train:CANCER 1] 240.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,03f4be816ac772bad6141d30d95518c8,[train:CANCER] 223.jpeg <==> [train:CANCER 1] 245.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,82a156e2cb9c7ad62a9ac627caa70f96,[train:CANCER] 225.jpeg <==> [train:CANCER 1] 247.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,a112534443ee8fc9ace0e785e428d118,[train:CANCER] 226.jpeg <==> [train:CANCER 1] 248.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,daad29da98869bcc9d2eb670f94380db,[train:CANCER] 230.jpeg <==> [train:CANCER 1] 251.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,f73d363f0b95c4a81a02bf96a76f0984,[train:CANCER] 232.jpeg <==> [train:CANCER 1] 254.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,fd50fa4b36a4d0076af4af05e69e43e3,[train:CANCER] 235.jpeg <==> [train:CANCER 1] 257.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,e6c6966cbfc1a2aad0a0bdd06b686065,[train:CANCER] 236.jpeg <==> [train:CANCER 1] 258.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,8cff29b5a5392c3ba8a30c9cbce9b02a,[train:CANCER] 239.jpeg <==> [train:CANCER 1] 260.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,3a511fde25fb440441794e96e926ac4d,[train:CANCER] 241.jpeg <==> [train:CANCER 1] 264.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,d725dfee538ca8ea3c9d2816090f6a47,[train:CANCER] 242.jpeg <==> [train:CANCER 1] 265.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,29ee9225c4771e21e7c3927331143fc6,[train:CANCER] 243.jpeg <==> [train:CANCER 1] 266.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,7003d5935521ab17a57a2bd58add2d55,[train:CANCER] 244.jpeg <==> [train:CANCER 1] 267.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,bac13997ec5a024dd69d8ff739366d6e,[train:CANCER] 248.jpeg <==> [train:CANCER 1] 270.jpeg
oral,WITHIN_SPLIT_DUPLICATE,2,c21c8bf03bc7bf32201d3b9acfd26dc6,[train:CANCER] 250.jpeg <==> [train:CANCER 1] 272.jpeg
