dataset,split,class,filename,filepath,width,height,mode,aspect_ratio,pixel_std,issues
skin,train,Basal Cell Carcinoma,PAT_146_217_187.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_146_217_187.png,300,300,RGBA,1.0,16.64,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_147_219_544.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_147_219_544.png,300,300,RGBA,1.0,16.95,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_14_22_850.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_14_22_850.png,300,300,RGBA,1.0,21.8,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_153_233_45.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_153_233_45.png,300,300,RGBA,1.0,18.51,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_154_235_162.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_154_235_162.png,300,300,RGBA,1.0,13.41,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_154_235_30.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_154_235_30.png,300,300,RGBA,1.0,18.57,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_154_236_800.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_154_236_800.png,300,300,RGBA,1.0,12.83,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_154_237_2.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_154_237_2.png,300,300,RGBA,1.0,37.93,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_154_237_625.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_154_237_625.png,300,300,RGBA,1.0,36.76,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_159_244_102.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_159_244_102.png,300,300,RGBA,1.0,15.12,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_159_246_630.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_159_246_630.png,300,300,RGBA,1.0,19.79,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_15_23_240.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_15_23_240.png,300,300,RGBA,1.0,19.77,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_162_252_773.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_162_252_773.png,300,300,RGBA,1.0,40.38,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_165_256_460.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_165_256_460.png,300,300,RGBA,1.0,13.88,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_166_257_586.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_166_257_586.png,300,300,RGBA,1.0,8.07,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_167_258_711.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_167_258_711.png,300,300,RGBA,1.0,18.14,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_168_1486_97.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_168_1486_97.png,300,300,RGBA,1.0,9.1,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_168_260_654.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_168_260_654.png,300,300,RGBA,1.0,13.65,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_168_262_74.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_168_262_74.png,300,300,RGBA,1.0,19.87,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_16_24_691.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_16_24_691.png,300,300,RGBA,1.0,23.85,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_171_265_757.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_171_265_757.png,300,300,RGBA,1.0,31.31,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_172_266_950.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_172_266_950.png,300,300,RGBA,1.0,24.46,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_172_267_557.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_172_267_557.png,300,300,RGBA,1.0,28.84,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_177_274_371.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_177_274_371.png,300,300,RGBA,1.0,15.79,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_177_274_865.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_177_274_865.png,300,300,RGBA,1.0,15.79,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_177_275_905.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_177_275_905.png,300,300,RGBA,1.0,15.6,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_179_278_331.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_179_278_331.png,300,300,RGBA,1.0,14.64,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_180_279_377.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_180_279_377.png,300,300,RGBA,1.0,20.79,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_181_281_54.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_181_281_54.png,300,300,RGBA,1.0,35.76,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_185_285_862.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_185_285_862.png,300,300,RGBA,1.0,9.16,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_187_287_482.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_187_287_482.png,300,300,RGBA,1.0,32.29,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_188_289_859.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_188_289_859.png,300,300,RGBA,1.0,11.69,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_188_289_908.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_188_289_908.png,300,300,RGBA,1.0,10.48,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_190_291_366.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_190_291_366.png,300,300,RGBA,1.0,12.09,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_191_293_314.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_191_293_314.png,300,300,RGBA,1.0,21.7,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_191_293_391.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_191_293_391.png,300,300,RGBA,1.0,22.91,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_191_293_699.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_191_293_699.png,300,300,RGBA,1.0,21.43,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_191_294_419.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_191_294_419.png,300,300,RGBA,1.0,27.56,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_191_294_629.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_191_294_629.png,300,300,RGBA,1.0,34.76,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_193_297_295.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_193_297_295.png,300,300,RGBA,1.0,13.57,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_197_301_198.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_197_301_198.png,300,300,RGBA,1.0,18.46,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_197_301_449.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_197_301_449.png,300,300,RGBA,1.0,19.92,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_198_302_44.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_198_302_44.png,300,300,RGBA,1.0,15.13,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_202_307_927.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_202_307_927.png,300,300,RGBA,1.0,28.98,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_206_312_595.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_206_312_595.png,300,300,RGBA,1.0,9.36,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_206_312_760.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_206_312_760.png,300,300,RGBA,1.0,9.37,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_207_313_1.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_207_313_1.png,300,300,RGBA,1.0,23.77,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_207_313_709.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_207_313_709.png,300,300,RGBA,1.0,28.86,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_208_314_741.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_208_314_741.png,300,300,RGBA,1.0,26.6,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_20_29_850.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_20_29_850.png,300,300,RGBA,1.0,16.49,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_211_318_942.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_211_318_942.png,300,300,RGBA,1.0,11.68,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_211_319_777.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_211_319_777.png,300,300,RGBA,1.0,13.59,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_212_327_532.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_212_327_532.png,300,300,RGBA,1.0,42.95,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_217_1291_419.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_217_1291_419.png,300,300,RGBA,1.0,15.95,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_221_339_566.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_221_339_566.png,300,300,RGBA,1.0,25.92,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_224_343_782.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_224_343_782.png,300,300,RGBA,1.0,33.63,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_228_348_2.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_228_348_2.png,300,300,RGBA,1.0,29.18,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_228_348_535.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_228_348_535.png,300,300,RGBA,1.0,30.54,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_229_349_141.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_229_349_141.png,300,300,RGBA,1.0,34.02,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_237_362_52.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_237_362_52.png,300,300,RGBA,1.0,17.43,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_237_362_909.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_237_362_909.png,300,300,RGBA,1.0,15.37,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_237_363_344.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_237_363_344.png,300,300,RGBA,1.0,31.12,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_241_367_374.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_241_367_374.png,300,300,RGBA,1.0,30.45,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_242_368_261.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_242_368_261.png,300,300,RGBA,1.0,25.55,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_242_369_337.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_242_369_337.png,300,300,RGBA,1.0,14.35,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_242_369_930.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_242_369_930.png,300,300,RGBA,1.0,12.69,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_243_372_119.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_243_372_119.png,300,300,RGBA,1.0,16.45,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_245_376_24.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_245_376_24.png,300,300,RGBA,1.0,23.04,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_247_1293_449.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_247_1293_449.png,300,300,RGBA,1.0,17.03,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_247_1294_292.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_247_1294_292.png,300,300,RGBA,1.0,39.16,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_247_378_484.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_247_378_484.png,300,300,RGBA,1.0,19.29,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_248_379_695.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_248_379_695.png,300,300,RGBA,1.0,32.03,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_251_382_240.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_251_382_240.png,300,300,RGBA,1.0,13.06,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_251_382_576.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_251_382_576.png,300,300,RGBA,1.0,14.47,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_252_383_31.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_252_383_31.png,300,300,RGBA,1.0,55.78,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_252_383_389.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_252_383_389.png,300,300,RGBA,1.0,26.15,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_253_384_607.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_253_384_607.png,300,300,RGBA,1.0,18.72,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_255_388_77.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_255_388_77.png,300,300,RGBA,1.0,24.06,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_257_395_866.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_257_395_866.png,300,300,RGBA,1.0,11.47,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_257_396_494.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_257_396_494.png,300,300,RGBA,1.0,27.27,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_258_397_198.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_258_397_198.png,300,300,RGBA,1.0,9.62,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_261_401_911.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_261_401_911.png,300,300,RGBA,1.0,21.83,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_264_405_118.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_264_405_118.png,300,300,RGBA,1.0,16.36,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_265_407_421.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_265_407_421.png,300,300,RGBA,1.0,22.42,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_267_1061_324.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_267_1061_324.png,300,300,RGBA,1.0,24.37,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_267_411_513.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_267_411_513.png,300,300,RGBA,1.0,46.1,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_267_412_275.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_267_412_275.png,300,300,RGBA,1.0,18.0,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_269_415_103.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_269_415_103.png,300,300,RGBA,1.0,35.82,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_270_416_398.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_270_416_398.png,300,300,RGBA,1.0,9.85,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_272_420_10.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_272_420_10.png,300,300,RGBA,1.0,19.55,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_272_420_25.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_272_420_25.png,300,300,RGBA,1.0,22.42,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_273_421_905.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_273_421_905.png,300,300,RGBA,1.0,13.4,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_275_424_966.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_275_424_966.png,300,300,RGBA,1.0,26.31,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_280_431_466.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_280_431_466.png,300,300,RGBA,1.0,10.76,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_288_441_312.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_288_441_312.png,300,300,RGBA,1.0,17.43,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_290_445_988.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_290_445_988.png,300,300,RGBA,1.0,23.9,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_294_638_564.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_294_638_564.png,300,300,RGBA,1.0,26.85,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_295_639_240.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_295_639_240.png,300,300,RGBA,1.0,22.43,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_299_1455_759.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_299_1455_759.png,300,300,RGBA,1.0,31.44,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_300_647_501.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_300_647_501.png,300,300,RGBA,1.0,36.75,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_301_649_533.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_301_649_533.png,300,300,RGBA,1.0,31.69,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_303_652_342.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_303_652_342.png,300,300,RGBA,1.0,29.33,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_305_655_30.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_305_655_30.png,300,300,RGBA,1.0,20.45,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_309_662_737.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_309_662_737.png,300,300,RGBA,1.0,21.49,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_309_662_76.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_309_662_76.png,300,300,RGBA,1.0,21.6,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_30_41_815.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_30_41_815.png,300,300,RGBA,1.0,26.33,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_312_668_480.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_312_668_480.png,300,300,RGBA,1.0,31.98,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_313_669_908.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_313_669_908.png,300,300,RGBA,1.0,12.6,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_314_672_909.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_314_672_909.png,300,300,RGBA,1.0,14.78,Non-RGB mode (RGBA)
